,index,product,date,region,sales
5158,36094,pink morsel,2021-08-18,east,2325.0
5159,36095,pink morsel,2021-08-18,west,2445.0
5160,36120,pink morsel,2021-08-19,north,2080.0
5161,36121,pink morsel,2021-08-19,south,2370.0
5162,36122,pink morsel,2021-08-19,east,2225.0
5163,36123,pink morsel,2021-08-19,west,2495.0
5164,36148,pink morsel,2021-08-20,north,2160.0
5165,36149,pink morsel,2021-08-20,south,2195.0
5166,36150,pink morsel,2021-08-20,east,2315.0
5167,36151,pink morsel,2021-08-20,west,2170.0
5168,36176,pink morsel,2021-08-21,north,2230.0
5169,36177,pink morsel,2021-08-21,south,2095.0
5170,36178,pink morsel,2021-08-21,east,2050.0
5171,36179,pink morsel,2021-08-21,west,2490.0
5172,36204,pink morsel,2021-08-22,north,2095.0
5173,36205,pink morsel,2021-08-22,south,2180.0
5174,36206,pink morsel,2021-08-22,east,2075.0
5175,36207,pink morsel,2021-08-22,west,2475.0
5176,36232,pink morsel,2021-08-23,north,2020.0
5177,36233,pink morsel,2021-08-23,south,2000.0
5178,36234,pink morsel,2021-08-23,east,2210.0
5179,36235,pink morsel,2021-08-23,west,2155.0
5180,36260,pink morsel,2021-08-24,north,2215.0
5181,36261,pink morsel,2021-08-24,south,2475.0
5182,36262,pink morsel,2021-08-24,east,2265.0
5183,36263,pink morsel,2021-08-24,west,2030.0
5184,36288,pink morsel,2021-08-25,north,2020.0
5185,36289,pink morsel,2021-08-25,south,2240.0
5186,36290,pink morsel,2021-08-25,east,2000.0
5187,36291,pink morsel,2021-08-25,west,2150.0
5188,36316,pink morsel,2021-08-26,north,2370.0
5189,36317,pink morsel,2021-08-26,south,2180.0
5190,36318,pink morsel,2021-08-26,east,2470.0
5191,36319,pink morsel,2021-08-26,west,2150.0
5192,36344,pink morsel,2021-08-27,north,2170.0
5193,36345,pink morsel,2021-08-27,south,2260.0
5194,36346,pink morsel,2021-08-27,east,2140.0
5195,36347,pink morsel,2021-08-27,west,2045.0
5196,36372,pink morsel,2021-08-28,north,2490.0
5197,36373,pink morsel,2021-08-28,south,2320.0
5198,36374,pink morsel,2021-08-28,east,2230.0
5199,36375,pink morsel,2021-08-28,west,2440.0
5200,36400,pink morsel,2021-08-29,north,2185.0
5201,36401,pink morsel,2021-08-29,south,2350.0
5202,36402,pink morsel,2021-08-29,east,2445.0
5203,36403,pink morsel,2021-08-29,west,2365.0
5204,36428,pink morsel,2021-08-30,north,2065.0
5205,36429,pink morsel,2021-08-30,south,2015.0
5206,36430,pink morsel,2021-08-30,east,2160.0
5207,36431,pink morsel,2021-08-30,west,2300.0
5208,36456,pink morsel,2021-08-31,north,2045.0
5209,36457,pink morsel,2021-08-31,south,2440.0
5210,36458,pink morsel,2021-08-31,east,2165.0
5211,36459,pink morsel,2021-08-31,west,2180.0
5212,36484,pink morsel,2021-09-01,north,2330.0
5213,36485,pink morsel,2021-09-01,south,2240.0
5214,36486,pink morsel,2021-09-01,east,2120.0
5215,36487,pink morsel,2021-09-01,west,2495.0
5216,36512,pink morsel,2021-09-02,north,2080.0
5217,36513,pink morsel,2021-09-02,south,2415.0
5218,36514,pink morsel,2021-09-02,east,2085.0
5219,36515,pink morsel,2021-09-02,west,2400.0
5220,36540,pink morsel,2021-09-03,north,2255.0
5221,36541,pink morsel,2021-09-03,south,2245.0
5222,36542,pink morsel,2021-09-03,east,2020.0
5223,36543,pink morsel,2021-09-03,west,2270.0
5224,36568,pink morsel,2021-09-04,north,2395.0
5225,36569,pink morsel,2021-09-04,south,2165.0
5226,36570,pink morsel,2021-09-04,east,2020.0
5227,36571,pink morsel,2021-09-04,west,2135.0
5228,36596,pink morsel,2021-09-05,north,2330.0
5229,36597,pink morsel,2021-09-05,south,2290.0
5230,36598,pink morsel,2021-09-05,east,2045.0
5231,36599,pink morsel,2021-09-05,west,2255.0
5232,36624,pink morsel,2021-09-06,north,2345.0
5233,36625,pink morsel,2021-09-06,south,2185.0
5234,36626,pink morsel,2021-09-06,east,2335.0
5235,36627,pink morsel,2021-09-06,west,2300.0
5236,36652,pink morsel,2021-09-07,north,2040.0
5237,36653,pink morsel,2021-09-07,south,2055.0
5238,36654,pink morsel,2021-09-07,east,2270.0
5239,36655,pink morsel,2021-09-07,west,2335.0
5240,36680,pink morsel,2021-09-08,north,2425.0
5241,36681,pink morsel,2021-09-08,south,2445.0
5242,36682,pink morsel,2021-09-08,east,2480.0
5243,36683,pink morsel,2021-09-08,west,2480.0
5244,36708,pink morsel,2021-09-09,north,2000.0
5245,36709,pink morsel,2021-09-09,south,2075.0
5246,36710,pink morsel,2021-09-09,east,2345.0
5247,36711,pink morsel,2021-09-09,west,2245.0
5248,36736,pink morsel,2021-09-10,north,2070.0
5249,36737,pink morsel,2021-09-10,south,2365.0
5250,36738,pink morsel,2021-09-10,east,2015.0
5251,36739,pink morsel,2021-09-10,west,2375.0
5252,36764,pink morsel,2021-09-11,north,2270.0
5253,36765,pink morsel,2021-09-11,south,2015.0
5254,36766,pink morsel,2021-09-11,east,2000.0
5255,36767,pink morsel,2021-09-11,west,2295.0
5256,36792,pink morsel,2021-09-12,north,2435.0
5257,36793,pink morsel,2021-09-12,south,2485.0
5258,36794,pink morsel,2021-09-12,east,2450.0
5259,36795,pink morsel,2021-09-12,west,2205.0
5260,36820,pink morsel,2021-09-13,north,2415.0
5261,36821,pink morsel,2021-09-13,south,2440.0
5262,36822,pink morsel,2021-09-13,east,2490.0
5263,36823,pink morsel,2021-09-13,west,2415.0
5264,36848,pink morsel,2021-09-14,north,2260.0
5265,36849,pink morsel,2021-09-14,south,2385.0
5266,36850,pink morsel,2021-09-14,east,2280.0
5267,36851,pink morsel,2021-09-14,west,2210.0
5268,36876,pink morsel,2021-09-15,north,2070.0
5269,36877,pink morsel,2021-09-15,south,2105.0
5270,36878,pink morsel,2021-09-15,east,2425.0
5271,36879,pink morsel,2021-09-15,west,2265.0
5272,36904,pink morsel,2021-09-16,north,2190.0
5273,36905,pink morsel,2021-09-16,south,2110.0
5274,36906,pink morsel,2021-09-16,east,2115.0
5275,36907,pink morsel,2021-09-16,west,2455.0
5276,36932,pink morsel,2021-09-17,north,2270.0
5277,36933,pink morsel,2021-09-17,south,2350.0
5278,36934,pink morsel,2021-09-17,east,2365.0
5279,36935,pink morsel,2021-09-17,west,2270.0
5280,36960,pink morsel,2021-09-18,north,2200.0
5281,36961,pink morsel,2021-09-18,south,2500.0
5282,36962,pink morsel,2021-09-18,east,2425.0
5283,36963,pink morsel,2021-09-18,west,2290.0
5284,36988,pink morsel,2021-09-19,north,2460.0
5285,36989,pink morsel,2021-09-19,south,2185.0
5286,36990,pink morsel,2021-09-19,east,2390.0
5287,36991,pink morsel,2021-09-19,west,2175.0
5288,37016,pink morsel,2021-09-20,north,2480.0
5289,37017,pink morsel,2021-09-20,south,2385.0
5290,37018,pink morsel,2021-09-20,east,2150.0
5291,37019,pink morsel,2021-09-20,west,2225.0
5292,37044,pink morsel,2021-09-21,north,2395.0
5293,37045,pink morsel,2021-09-21,south,2395.0
5294,37046,pink morsel,2021-09-21,east,2445.0
5295,37047,pink morsel,2021-09-21,west,2295.0
5296,37072,pink morsel,2021-09-22,north,2285.0
5297,37073,pink morsel,2021-09-22,south,2095.0
5298,37074,pink morsel,2021-09-22,east,2310.0
5299,37075,pink morsel,2021-09-22,west,2120.0
5300,37100,pink morsel,2021-09-23,north,2075.0
5301,37101,pink morsel,2021-09-23,south,2390.0
5302,37102,pink morsel,2021-09-23,east,2485.0
5303,37103,pink morsel,2021-09-23,west,2475.0
5304,37128,pink morsel,2021-09-24,north,2225.0
5305,37129,pink morsel,2021-09-24,south,2325.0
5306,37130,pink morsel,2021-09-24,east,2195.0
5307,37131,pink morsel,2021-09-24,west,2410.0
5308,37156,pink morsel,2021-09-25,north,2285.0
5309,37157,pink morsel,2021-09-25,south,2000.0
5310,37158,pink morsel,2021-09-25,east,2345.0
5311,37159,pink morsel,2021-09-25,west,2400.0
5312,37184,pink morsel,2021-09-26,north,2260.0
5313,37185,pink morsel,2021-09-26,south,2300.0
5314,37186,pink morsel,2021-09-26,east,2150.0
5315,37187,pink morsel,2021-09-26,west,2200.0
5316,37212,pink morsel,2021-09-27,north,2140.0
5317,37213,pink morsel,2021-09-27,south,2365.0
5318,37214,pink morsel,2021-09-27,east,2090.0
5319,37215,pink morsel,2021-09-27,west,2115.0
5320,37240,pink morsel,2021-09-28,north,2070.0
5321,37241,pink morsel,2021-09-28,south,2085.0
5322,37242,pink morsel,2021-09-28,east,2435.0
5323,37243,pink morsel,2021-09-28,west,2115.0
5324,37268,pink morsel,2021-09-29,north,2340.0
5325,37269,pink morsel,2021-09-29,south,2225.0
5326,37270,pink morsel,2021-09-29,east,2140.0
5327,37271,pink morsel,2021-09-29,west,2240.0
5328,37296,pink morsel,2021-09-30,north,2000.0
5329,37297,pink morsel,2021-09-30,south,2175.0
5330,37298,pink morsel,2021-09-30,east,2020.0
5331,37299,pink morsel,2021-09-30,west,2425.0
5332,37324,pink morsel,2021-10-01,north,2350.0
5333,37325,pink morsel,2021-10-01,south,2215.0
5334,37326,pink morsel,2021-10-01,east,2345.0
5335,37327,pink morsel,2021-10-01,west,2360.0
5336,37352,pink morsel,2021-10-02,north,2370.0
5337,37353,pink morsel,2021-10-02,south,2180.0
5338,37354,pink morsel,2021-10-02,east,2000.0
5339,37355,pink morsel,2021-10-02,west,2235.0
5340,37380,pink morsel,2021-10-03,north,2055.0
5341,37381,pink morsel,2021-10-03,south,2265.0
5342,37382,pink morsel,2021-10-03,east,2165.0
5343,37383,pink morsel,2021-10-03,west,2165.0
5344,37408,pink morsel,2021-10-04,north,2135.0
5345,37409,pink morsel,2021-10-04,south,2395.0
5346,37410,pink morsel,2021-10-04,east,2240.0
5347,37411,pink morsel,2021-10-04,west,2295.0
5348,37436,pink morsel,2021-10-05,north,2425.0
5349,37437,pink morsel,2021-10-05,south,2255.0
5350,37438,pink morsel,2021-10-05,east,2145.0
5351,37439,pink morsel,2021-10-05,west,2000.0
5352,37464,pink morsel,2021-10-06,north,2090.0
5353,37465,pink morsel,2021-10-06,south,2390.0
5354,37466,pink morsel,2021-10-06,east,2120.0
5355,37467,pink morsel,2021-10-06,west,2405.0
5356,37492,pink morsel,2021-10-07,north,2370.0
5357,37493,pink morsel,2021-10-07,south,2080.0
5358,37494,pink morsel,2021-10-07,east,2160.0
5359,37495,pink morsel,2021-10-07,west,2270.0
5360,37520,pink morsel,2021-10-08,north,2455.0
5361,37521,pink morsel,2021-10-08,south,2360.0
5362,37522,pink morsel,2021-10-08,east,2085.0
5363,37523,pink morsel,2021-10-08,west,2045.0
5364,37548,pink morsel,2021-10-09,north,2260.0
5365,37549,pink morsel,2021-10-09,south,2300.0
5366,37550,pink morsel,2021-10-09,east,2065.0
5367,37551,pink morsel,2021-10-09,west,2025.0
5368,37576,pink morsel,2021-10-10,north,2400.0
5369,37577,pink morsel,2021-10-10,south,2255.0
5370,37578,pink morsel,2021-10-10,east,2335.0
5371,37579,pink morsel,2021-10-10,west,2460.0
5372,37604,pink morsel,2021-10-11,north,2120.0
5373,37605,pink morsel,2021-10-11,south,2230.0
5374,37606,pink morsel,2021-10-11,east,2195.0
5375,37607,pink morsel,2021-10-11,west,2205.0
5376,37632,pink morsel,2021-10-12,north,2105.0
5377,37633,pink morsel,2021-10-12,south,2105.0
5378,37634,pink morsel,2021-10-12,east,2065.0
5379,37635,pink morsel,2021-10-12,west,2005.0
5380,37660,pink morsel,2021-10-13,north,2205.0
5381,37661,pink morsel,2021-10-13,south,2495.0
5382,37662,pink morsel,2021-10-13,east,2125.0
5383,37663,pink morsel,2021-10-13,west,2410.0
5384,37688,pink morsel,2021-10-14,north,2320.0
5385,37689,pink morsel,2021-10-14,south,2010.0
5386,37690,pink morsel,2021-10-14,east,2330.0
5387,37691,pink morsel,2021-10-14,west,2275.0
5388,37716,pink morsel,2021-10-15,north,2305.0
5389,37717,pink morsel,2021-10-15,south,2425.0
5390,37718,pink morsel,2021-10-15,east,2310.0
5391,37719,pink morsel,2021-10-15,west,2090.0
5392,37744,pink morsel,2021-10-16,north,2485.0
5393,37745,pink morsel,2021-10-16,south,2415.0
5394,37746,pink morsel,2021-10-16,east,2395.0
5395,37747,pink morsel,2021-10-16,west,2090.0
5396,37772,pink morsel,2021-10-17,north,2010.0
5397,37773,pink morsel,2021-10-17,south,2085.0
5398,37774,pink morsel,2021-10-17,east,2250.0
5399,37775,pink morsel,2021-10-17,west,2450.0
5400,37800,pink morsel,2021-10-18,north,2230.0
5401,37801,pink morsel,2021-10-18,south,2310.0
5402,37802,pink morsel,2021-10-18,east,2005.0
5403,37803,pink morsel,2021-10-18,west,2025.0
5404,37828,pink morsel,2021-10-19,north,2085.0
5405,37829,pink morsel,2021-10-19,south,2275.0
5406,37830,pink morsel,2021-10-19,east,2220.0
5407,37831,pink morsel,2021-10-19,west,2395.0
5408,37856,pink morsel,2021-10-20,north,2070.0
5409,37857,pink morsel,2021-10-20,south,2210.0
5410,37858,pink morsel,2021-10-20,east,2290.0
5411,37859,pink morsel,2021-10-20,west,2380.0
5412,37884,pink morsel,2021-10-21,north,2475.0
5413,37885,pink morsel,2021-10-21,south,2175.0
5414,37886,pink morsel,2021-10-21,east,2015.0
5415,37887,pink morsel,2021-10-21,west,2115.0
5416,37912,pink morsel,2021-10-22,north,2030.0
5417,37913,pink morsel,2021-10-22,south,2400.0
5418,37914,pink morsel,2021-10-22,east,2180.0
5419,37915,pink morsel,2021-10-22,west,2345.0
5420,37940,pink morsel,2021-10-23,north,2485.0
5421,37941,pink morsel,2021-10-23,south,2225.0
5422,37942,pink morsel,2021-10-23,east,2095.0
5423,37943,pink morsel,2021-10-23,west,2350.0
5424,37968,pink morsel,2021-10-24,north,2315.0
5425,37969,pink morsel,2021-10-24,south,2155.0
5426,37970,pink morsel,2021-10-24,east,2305.0
5427,37971,pink morsel,2021-10-24,west,2250.0
5428,37996,pink morsel,2021-10-25,north,2470.0
5429,37997,pink morsel,2021-10-25,south,2135.0
5430,37998,pink morsel,2021-10-25,east,2255.0
5431,37999,pink morsel,2021-10-25,west,2270.0
5432,38024,pink morsel,2021-10-26,north,2410.0
5433,38025,pink morsel,2021-10-26,south,2490.0
5434,38026,pink morsel,2021-10-26,east,2250.0
5435,38027,pink morsel,2021-10-26,west,2220.0
5436,38052,pink morsel,2021-10-27,north,2145.0
5437,38053,pink morsel,2021-10-27,south,2145.0
5438,38054,pink morsel,2021-10-27,east,2450.0
5439,38055,pink morsel,2021-10-27,west,2090.0
5440,38080,pink morsel,2021-10-28,north,2165.0
5441,38081,pink morsel,2021-10-28,south,2355.0
5442,38082,pink morsel,2021-10-28,east,2315.0
5443,38083,pink morsel,2021-10-28,west,2300.0
5444,38108,pink morsel,2021-10-29,north,2225.0
5445,38109,pink morsel,2021-10-29,south,2175.0
5446,38110,pink morsel,2021-10-29,east,2435.0
5447,38111,pink morsel,2021-10-29,west,2035.0
5448,38136,pink morsel,2021-10-30,north,2430.0
5449,38137,pink morsel,2021-10-30,south,2180.0
5450,38138,pink morsel,2021-10-30,east,2060.0
5451,38139,pink morsel,2021-10-30,west,2470.0
5452,38164,pink morsel,2021-10-31,north,2400.0
5453,38165,pink morsel,2021-10-31,south,2220.0
5454,38166,pink morsel,2021-10-31,east,2395.0
5455,38167,pink morsel,2021-10-31,west,2120.0
5456,38192,pink morsel,2021-11-01,north,2080.0
5457,38193,pink morsel,2021-11-01,south,2445.0
5458,38194,pink morsel,2021-11-01,east,2415.0
5459,38195,pink morsel,2021-11-01,west,2355.0
5460,38220,pink morsel,2021-11-02,north,2405.0
5461,38221,pink morsel,2021-11-02,south,2120.0
5462,38222,pink morsel,2021-11-02,east,2195.0
5463,38223,pink morsel,2021-11-02,west,2025.0
5464,38248,pink morsel,2021-11-03,north,2305.0
5465,38249,pink morsel,2021-11-03,south,2035.0
5466,38250,pink morsel,2021-11-03,east,2085.0
5467,38251,pink morsel,2021-11-03,west,2285.0
5468,38276,pink morsel,2021-11-04,north,2205.0
5469,38277,pink morsel,2021-11-04,south,2155.0
5470,38278,pink morsel,2021-11-04,east,2105.0
5471,38279,pink morsel,2021-11-04,west,2085.0
5472,38304,pink morsel,2021-11-05,north,2475.0
5473,38305,pink morsel,2021-11-05,south,2425.0
5474,38306,pink morsel,2021-11-05,east,2330.0
5475,38307,pink morsel,2021-11-05,west,2205.0
5476,38332,pink morsel,2021-11-06,north,2235.0
5477,38333,pink morsel,2021-11-06,south,2050.0
5478,38334,pink morsel,2021-11-06,east,2455.0
5479,38335,pink morsel,2021-11-06,west,2065.0
5480,38360,pink morsel,2021-11-07,north,2210.0
5481,38361,pink morsel,2021-11-07,south,2065.0
5482,38362,pink morsel,2021-11-07,east,2215.0
5483,38363,pink morsel,2021-11-07,west,2275.0
5484,38388,pink morsel,2021-11-08,north,2005.0
5485,38389,pink morsel,2021-11-08,south,2120.0
5486,38390,pink morsel,2021-11-08,east,2140.0
5487,38391,pink morsel,2021-11-08,west,2260.0
5488,38416,pink morsel,2021-11-09,north,2165.0
5489,38417,pink morsel,2021-11-09,south,2000.0
5490,38418,pink morsel,2021-11-09,east,2435.0
5491,38419,pink morsel,2021-11-09,west,2250.0
5492,38444,pink morsel,2021-11-10,north,2485.0
5493,38445,pink morsel,2021-11-10,south,2090.0
5494,38446,pink morsel,2021-11-10,east,2025.0
5495,38447,pink morsel,2021-11-10,west,2365.0
5496,38472,pink morsel,2021-11-11,north,2150.0
5497,38473,pink morsel,2021-11-11,south,2160.0
5498,38474,pink morsel,2021-11-11,east,2035.0
5499,38475,pink morsel,2021-11-11,west,2445.0
5500,38500,pink morsel,2021-11-12,north,2350.0
5501,38501,pink morsel,2021-11-12,south,2130.0
5502,38502,pink morsel,2021-11-12,east,2045.0
5503,38503,pink morsel,2021-11-12,west,2490.0
5504,38528,pink morsel,2021-11-13,north,2315.0
5505,38529,pink morsel,2021-11-13,south,2210.0
5506,38530,pink morsel,2021-11-13,east,2345.0
5507,38531,pink morsel,2021-11-13,west,2285.0
5508,38556,pink morsel,2021-11-14,north,2225.0
5509,38557,pink morsel,2021-11-14,south,2190.0
5510,38558,pink morsel,2021-11-14,east,2495.0
5511,38559,pink morsel,2021-11-14,west,2485.0
5512,38584,pink morsel,2021-11-15,north,2105.0
5513,38585,pink morsel,2021-11-15,south,2425.0
5514,38586,pink morsel,2021-11-15,east,2155.0
5515,38587,pink morsel,2021-11-15,west,2495.0
5516,38612,pink morsel,2021-11-16,north,2485.0
5517,38613,pink morsel,2021-11-16,south,2225.0
5518,38614,pink morsel,2021-11-16,east,2315.0
5519,38615,pink morsel,2021-11-16,west,2300.0
5520,38640,pink morsel,2021-11-17,north,2165.0
5521,38641,pink morsel,2021-11-17,south,2240.0
5522,38642,pink morsel,2021-11-17,east,2290.0
5523,38643,pink morsel,2021-11-17,west,2025.0
5524,38668,pink morsel,2021-11-18,north,2080.0
5525,38669,pink morsel,2021-11-18,south,2325.0
5526,38670,pink morsel,2021-11-18,east,2105.0
5527,38671,pink morsel,2021-11-18,west,2245.0
5528,38696,pink morsel,2021-11-19,north,2180.0
5529,38697,pink morsel,2021-11-19,south,2180.0
5530,38698,pink morsel,2021-11-19,east,2345.0
5531,38699,pink morsel,2021-11-19,west,2435.0
5532,38724,pink morsel,2021-11-20,north,2490.0
5533,38725,pink morsel,2021-11-20,south,2160.0
5534,38726,pink morsel,2021-11-20,east,2460.0
5535,38727,pink morsel,2021-11-20,west,2040.0
5536,38752,pink morsel,2021-11-21,north,2010.0
5537,38753,pink morsel,2021-11-21,south,2440.0
5538,38754,pink morsel,2021-11-21,east,2190.0
5539,38755,pink morsel,2021-11-21,west,2365.0
5540,38780,pink morsel,2021-11-22,north,2145.0
5541,38781,pink morsel,2021-11-22,south,2420.0
5542,38782,pink morsel,2021-11-22,east,2200.0
5543,38783,pink morsel,2021-11-22,west,2075.0
5544,38808,pink morsel,2021-11-23,north,2075.0
5545,38809,pink morsel,2021-11-23,south,2450.0
5546,38810,pink morsel,2021-11-23,east,2280.0
5547,38811,pink morsel,2021-11-23,west,2220.0
5548,38836,pink morsel,2021-11-24,north,2410.0
5549,38837,pink morsel,2021-11-24,south,2015.0
5550,38838,pink morsel,2021-11-24,east,2020.0
5551,38839,pink morsel,2021-11-24,west,2060.0
5552,38864,pink morsel,2021-11-25,north,2410.0
5553,38865,pink morsel,2021-11-25,south,2485.0
5554,38866,pink morsel,2021-11-25,east,2445.0
5555,38867,pink morsel,2021-11-25,west,2285.0
5556,38892,pink morsel,2021-11-26,north,2490.0
5557,38893,pink morsel,2021-11-26,south,2215.0
5558,38894,pink morsel,2021-11-26,east,2015.0
5559,38895,pink morsel,2021-11-26,west,2070.0
5560,38920,pink morsel,2021-11-27,north,2170.0
5561,38921,pink morsel,2021-11-27,south,2235.0
5562,38922,pink morsel,2021-11-27,east,2145.0
5563,38923,pink morsel,2021-11-27,west,2370.0
5564,38948,pink morsel,2021-11-28,north,2035.0
5565,38949,pink morsel,2021-11-28,south,2335.0
5566,38950,pink morsel,2021-11-28,east,2390.0
5567,38951,pink morsel,2021-11-28,west,2500.0
5568,38976,pink morsel,2021-11-29,north,2180.0
5569,38977,pink morsel,2021-11-29,south,2495.0
5570,38978,pink morsel,2021-11-29,east,2170.0
5571,38979,pink morsel,2021-11-29,west,2275.0
5572,39004,pink morsel,2021-11-30,north,2265.0
5573,39005,pink morsel,2021-11-30,south,2035.0
5574,39006,pink morsel,2021-11-30,east,2480.0
5575,39007,pink morsel,2021-11-30,west,2390.0
5576,39032,pink morsel,2021-12-01,north,2415.0
5577,39033,pink morsel,2021-12-01,south,2275.0
5578,39034,pink morsel,2021-12-01,east,2100.0
5579,39035,pink morsel,2021-12-01,west,2105.0
5580,39060,pink morsel,2021-12-02,north,2330.0
5581,39061,pink morsel,2021-12-02,south,2170.0
5582,39062,pink morsel,2021-12-02,east,2460.0
5583,39063,pink morsel,2021-12-02,west,2200.0
5584,39088,pink morsel,2021-12-03,north,2225.0
5585,39089,pink morsel,2021-12-03,south,2350.0
5586,39090,pink morsel,2021-12-03,east,2125.0
5587,39091,pink morsel,2021-12-03,west,2245.0
